satisfaction_level    last_evaluation    number_project    average_montly_hours    time_spend_company    Work_accident    promotion_last_5years    sales    salary    left_prediction    left_result
0.41    0.77    4.0    231.0    6.0    0.0    0.0    -0.19    -0.34    1    0
0.74    0.48    5.0    165.0    2.0    0.0    0.0    -0.07    1.0    0    0
0.61    0.75    2.0    100.0    4.0    0.0    0.0    -0.19    -0.34    0    0
0.47    0.65    4.0    172.0    2.0    0.0    0.0    -0.56    -0.34    0    0
0.41    0.56    2.0    150.0    3.0    0.0    0.0    0.2    -0.34    1    1
0.79    0.84    4.0    171.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.62    0.68    5.0    265.0    3.0    0.0    0.0    -0.56    0.2    0    0
0.85    0.89    4.0    177.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.86    0.93    5.0    223.0    5.0    0.0    0.0    0.9    0.2    0    1
0.77    0.54    5.0    252.0    2.0    0.0    0.0    0.17    -0.34    0    0
0.78    0.69    4.0    202.0    3.0    0.0    0.0    0.2    -0.34    0    0
0.1    0.87    7.0    299.0    4.0    0.0    0.0    -0.07    -0.34    1    1
0.88    0.77    3.0    279.0    3.0    1.0    0.0    -0.07    0.2    0    0
0.53    0.64    3.0    168.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.53    0.99    3.0    188.0    3.0    0.0    0.0    -0.19    1.0    0    0
0.27    0.64    2.0    188.0    3.0    0.0    0.0    -0.56    -0.34    1    0
0.55    0.4    3.0    158.0    3.0    0.0    0.0    -0.56    -0.34    0    0
0.51    0.63    4.0    198.0    2.0    0.0    0.0    1.0    0.2    0    0
0.1    0.79    6.0    301.0    5.0    0.0    0.0    0.9    0.2    1    1
0.89    0.66    5.0    224.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.14    0.58    4.0    275.0    10.0    0.0    0.0    -0.07    0.2    1    0
0.53    0.91    4.0    167.0    4.0    0.0    0.0    1.0    1.0    0    0
0.86    0.85    3.0    254.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.85    0.58    3.0    226.0    2.0    0.0    0.0    -0.12    0.2    0    1
0.66    0.61    4.0    263.0    4.0    0.0    0.0    -0.07    0.2    0    0
0.69    0.96    5.0    164.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.83    0.52    5.0    217.0    3.0    0.0    0.0    0.9    -0.34    0    0
0.81    0.92    5.0    259.0    3.0    0.0    0.0    0.17    -0.34    0    0
0.21    0.65    5.0    223.0    3.0    1.0    0.0    -0.07    -0.34    0    0
0.15    0.44    3.0    199.0    2.0    0.0    0.0    1.0    -0.34    1    0
0.78    0.59    5.0    236.0    3.0    0.0    0.0    -0.19    1.0    0    0
0.87    0.9    4.0    214.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.54    0.79    3.0    211.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.72    0.54    4.0    219.0    2.0    0.0    0.0    -0.19    0.2    0    0
0.54    0.71    3.0    153.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.4    0.55    2.0    147.0    3.0    0.0    0.0    -0.12    -0.34    1    1
0.52    0.98    4.0    265.0    3.0    0.0    0.0    0.2    0.2    0    0
0.82    0.63    4.0    232.0    4.0    0.0    0.0    -0.19    -0.34    0    0
0.18    0.62    3.0    165.0    4.0    0.0    0.0    -0.19    0.2    1    0
0.45    0.46    2.0    155.0    3.0    0.0    0.0    -0.07    -0.34    0    1
0.37    0.59    3.0    134.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.68    0.79    4.0    184.0    3.0    0.0    0.0    0.02    -0.34    0    0
0.83    0.48    4.0    220.0    3.0    1.0    0.0    -0.12    -0.34    0    0
0.37    0.71    6.0    266.0    5.0    0.0    0.0    0.17    -0.34    1    0
0.6    0.45    3.0    104.0    4.0    0.0    0.0    0.17    -0.34    0    0
0.79    0.56    4.0    177.0    3.0    0.0    0.0    -0.07    1.0    0    0
0.36    0.56    2.0    132.0    3.0    0.0    0.0    0.17    0.2    0    1
0.68    0.67    4.0    162.0    10.0    0.0    0.0    1.0    1.0    0    0
0.75    0.93    3.0    247.0    2.0    0.0    0.0    -0.19    1.0    0    0
0.19    0.64    5.0    231.0    4.0    1.0    0.0    0.17    0.2    0    0
0.93    0.48    3.0    147.0    3.0    0.0    0.0    -0.12    -0.34    0    0
0.62    0.73    4.0    191.0    3.0    0.0    0.0    0.9    1.0    0    0
0.29    0.75    6.0    271.0    10.0    0.0    0.0    -0.07    0.2    1    0
0.09    0.87    5.0    263.0    4.0    0.0    0.0    0.17    -0.34    1    1
0.63    0.81    3.0    215.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.4    0.46    2.0    128.0    3.0    0.0    0.0    1.0    -0.34    0    1
0.64    0.52    3.0    240.0    3.0    0.0    0.0    0.02    0.2    0    0
0.4    0.98    4.0    154.0    3.0    0.0    0.0    0.2    -0.34    0    0
0.65    0.89    3.0    151.0    2.0    0.0    0.0    -0.19    -0.34    0    0
0.14    0.72    6.0    100.0    5.0    0.0    0.0    1.0    -0.34    0    0
0.61    0.55    3.0    245.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.69    0.59    4.0    264.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.46    0.54    2.0    144.0    3.0    0.0    0.0    -0.07    -0.34    0    1
0.59    0.75    4.0    190.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.7    0.58    3.0    211.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.94    0.82    3.0    187.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.4    0.47    2.0    151.0    3.0    0.0    0.0    -0.07    0.2    0    1
0.56    0.68    3.0    144.0    3.0    1.0    0.0    -0.07    -0.34    0    0
0.7    0.78    5.0    264.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.72    0.69    4.0    147.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.98    0.8    3.0    166.0    2.0    0.0    0.0    -0.56    0.2    0    0
0.6    0.52    3.0    183.0    2.0    0.0    0.0    -0.12    -0.34    0    0
0.73    0.74    4.0    181.0    4.0    0.0    0.0    0.02    -0.34    0    0
0.6    0.85    3.0    209.0    2.0    1.0    0.0    -0.19    0.2    0    0
0.5    0.92    4.0    266.0    7.0    0.0    0.0    0.2    0.2    0    0
0.83    0.92    3.0    268.0    2.0    1.0    0.0    -0.19    0.2    0    0
0.72    0.55    4.0    202.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.84    0.54    3.0    245.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.61    0.85    4.0    273.0    3.0    0.0    0.0    0.9    -0.34    0    0
0.21    0.9    4.0    271.0    6.0    0.0    0.0    -0.12    1.0    1    0
0.12    0.55    5.0    242.0    4.0    0.0    0.0    0.02    0.2    1    0
0.1    0.89    7.0    308.0    4.0    0.0    0.0    -0.19    0.2    1    1
0.69    0.65    4.0    232.0    2.0    1.0    0.0    -0.07    -0.34    0    0
0.63    0.79    4.0    228.0    4.0    0.0    0.0    -0.19    -0.34    0    0
0.8    0.91    5.0    242.0    3.0    1.0    0.0    -0.3    0.2    0    0
0.09    0.8    6.0    301.0    5.0    0.0    0.0    0.17    0.2    1    1
0.62    0.74    4.0    213.0    4.0    0.0    0.0    0.02    -0.34    0    0
0.17    0.64    6.0    205.0    5.0    1.0    0.0    -0.07    0.2    0    0
0.79    0.54    4.0    244.0    3.0    0.0    0.0    1.0    1.0    0    0
0.09    0.95    6.0    292.0    4.0    0.0    0.0    -0.07    0.2    1    1
0.4    0.57    2.0    151.0    3.0    0.0    0.0    -0.12    -0.34    1    1
0.57    0.82    5.0    218.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.2    0.6    5.0    261.0    8.0    0.0    0.0    -0.07    0.2    1    0
0.8    0.95    5.0    244.0    5.0    0.0    0.0    -0.07    0.2    0    1
0.99    0.81    3.0    183.0    2.0    0.0    0.0    -0.19    -0.34    0    0
0.7    0.9    3.0    224.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.84    0.88    4.0    263.0    5.0    1.0    0.0    0.02    -0.34    0    1
0.81    0.53    4.0    242.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.77    0.72    4.0    223.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.84    1.0    4.0    261.0    5.0    0.0    0.0    -0.07    -0.34    0    1
0.95    0.54    4.0    235.0    4.0    0.0    0.0    -0.07    0.2    0    0
0.74    0.77    3.0    211.0    3.0    0.0    0.0    1.0    1.0    0    0
0.57    0.58    3.0    251.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.74    0.57    4.0    172.0    3.0    0.0    0.0    0.2    1.0    0    0
0.6    0.99    3.0    187.0    2.0    0.0    0.0    0.9    -0.34    0    0
0.99    0.92    5.0    174.0    5.0    0.0    0.0    -0.3    0.2    0    0
0.48    0.67    4.0    220.0    3.0    0.0    1.0    1.0    0.2    0    0
0.58    0.65    4.0    248.0    4.0    0.0    0.0    0.02    1.0    0    0
0.37    0.49    2.0    138.0    3.0    0.0    0.0    -0.19    -0.34    1    1
0.1    0.93    6.0    253.0    4.0    0.0    0.0    0.17    0.2    1    1
0.74    0.87    5.0    242.0    5.0    0.0    0.0    -0.12    0.2    0    1
0.15    0.68    5.0    246.0    2.0    0.0    0.0    -0.07    -0.34    1    0
0.59    0.54    4.0    176.0    2.0    0.0    0.0    -0.19    0.2    0    0
0.11    0.89    6.0    268.0    4.0    0.0    0.0    0.17    0.2    1    1
0.11    0.94    6.0    266.0    4.0    0.0    0.0    -0.12    -0.34    1    1
0.5    0.5    4.0    267.0    3.0    0.0    0.0    0.17    0.2    0    0
0.9    0.97    4.0    258.0    5.0    0.0    0.0    -0.3    -0.34    0    1
0.75    0.95    4.0    177.0    3.0    0.0    0.0    -0.3    -0.34    0    0
0.58    0.43    3.0    194.0    2.0    1.0    0.0    0.9    0.2    0    0
0.61    0.62    2.0    192.0    2.0    1.0    0.0    -0.12    -0.34    0    0
0.4    0.46    2.0    155.0    3.0    0.0    0.0    -0.12    0.2    0    1
0.74    0.97    3.0    239.0    4.0    1.0    0.0    -0.07    0.2    0    0
0.59    0.97    5.0    179.0    6.0    0.0    0.0    -0.12    0.2    0    0
0.7    0.88    4.0    191.0    3.0    1.0    0.0    -0.12    -0.34    0    0
0.55    0.63    3.0    201.0    2.0    1.0    0.0    -0.12    1.0    0    0
0.57    0.87    4.0    171.0    2.0    0.0    0.0    -0.12    0.2    0    0
0.73    0.68    5.0    133.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.65    0.85    4.0    204.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.91    0.87    4.0    235.0    5.0    0.0    0.0    -0.19    -0.34    0    1
0.1    0.8    6.0    292.0    4.0    0.0    0.0    -0.07    0.2    1    1
0.4    0.48    2.0    142.0    3.0    0.0    0.0    -0.12    -0.34    1    1
0.67    0.6    4.0    210.0    3.0    0.0    0.0    -0.12    -0.34    0    0
0.95    0.63    3.0    153.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.88    1.0    5.0    219.0    6.0    1.0    0.0    -0.19    -0.34    0    1
0.5    0.86    3.0    180.0    7.0    0.0    1.0    1.0    1.0    0    0
0.93    0.6    3.0    188.0    3.0    0.0    0.0    0.02    1.0    0    0
0.14    0.41    6.0    114.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.19    0.94    4.0    196.0    5.0    0.0    0.0    -0.19    -0.34    1    0
0.51    0.53    3.0    156.0    3.0    0.0    0.0    1.0    -0.34    0    0
0.59    0.69    3.0    200.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.63    0.9    4.0    188.0    4.0    1.0    0.0    -0.07    -0.34    0    0
0.46    0.53    2.0    143.0    3.0    1.0    0.0    -0.19    -0.34    0    1
0.38    0.44    3.0    137.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.97    0.57    4.0    150.0    2.0    0.0    0.0    0.17    0.2    0    0
0.67    0.61    3.0    202.0    2.0    0.0    0.0    -0.19    0.2    0    0
0.74    0.83    4.0    210.0    3.0    0.0    0.0    -0.12    -0.34    0    0
0.68    0.85    3.0    243.0    4.0    0.0    0.0    -0.19    0.2    0    0
0.52    0.67    3.0    244.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.7    0.72    5.0    134.0    3.0    0.0    0.0    0.9    0.2    0    0
0.36    0.55    2.0    141.0    3.0    0.0    0.0    -0.56    0.2    0    1
0.7    0.54    3.0    194.0    2.0    1.0    0.0    0.17    -0.34    0    0
0.4    0.47    5.0    173.0    5.0    0.0    0.0    -0.19    0.2    0    0
0.41    0.56    2.0    154.0    3.0    0.0    1.0    -0.12    0.2    0    1
0.82    0.51    2.0    268.0    2.0    0.0    0.0    1.0    1.0    0    0
0.45    0.57    2.0    158.0    3.0    0.0    0.0    -0.07    -0.34    1    1
0.98    0.44    4.0    154.0    6.0    1.0    0.0    -0.07    0.2    0    0
0.87    0.88    4.0    140.0    8.0    0.0    0.0    0.02    0.2    0    0
0.52    0.97    4.0    170.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.37    0.55    2.0    127.0    3.0    0.0    0.0    0.9    0.2    0    1
0.49    0.8    3.0    238.0    4.0    0.0    0.0    0.2    -0.34    1    0
0.35    0.81    6.0    256.0    3.0    0.0    0.0    0.9    0.2    0    0
0.1    0.93    6.0    270.0    4.0    0.0    0.0    -0.07    -0.34    1    1
0.67    0.77    3.0    157.0    3.0    0.0    0.0    0.9    0.2    0    0
0.78    0.87    4.0    228.0    5.0    0.0    0.0    -0.12    -0.34    0    1
0.83    0.49    4.0    218.0    2.0    0.0    0.0    -0.19    -0.34    0    0
0.62    0.68    3.0    226.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.63    0.81    5.0    189.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.88    0.86    3.0    187.0    3.0    0.0    0.0    0.02    -0.34    0    0
0.87    0.97    5.0    151.0    3.0    0.0    0.0    0.9    0.2    0    0
0.67    0.55    3.0    137.0    3.0    0.0    0.0    -0.56    0.2    0    0
0.49    0.86    4.0    246.0    2.0    0.0    0.0    0.2    0.2    0    0
0.72    0.58    4.0    255.0    2.0    0.0    0.0    0.9    1.0    0    0
0.79    0.9    5.0    184.0    3.0    0.0    0.0    0.02    -0.34    0    0
0.81    0.47    4.0    153.0    7.0    0.0    0.0    0.2    -0.34    0    0
0.52    0.56    3.0    225.0    3.0    0.0    0.0    -0.3    0.2    0    0
0.95    0.84    3.0    270.0    3.0    1.0    1.0    -0.07    0.2    0    0
0.82    0.84    3.0    237.0    2.0    0.0    0.0    -0.19    -0.34    0    0
0.89    0.81    3.0    268.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.89    0.95    4.0    141.0    3.0    0.0    0.0    -0.3    -0.34    0    0
0.99    0.63    5.0    229.0    2.0    0.0    0.0    -0.12    0.2    0    0
0.8    0.9    5.0    265.0    3.0    0.0    0.0    -0.3    0.2    0    0
0.37    0.46    2.0    157.0    3.0    0.0    0.0    0.17    -0.34    1    1
0.94    0.73    3.0    196.0    3.0    0.0    0.0    -0.56    0.2    0    0
0.45    0.46    2.0    128.0    3.0    0.0    0.0    -0.07    -0.34    0    1
0.79    0.84    4.0    240.0    5.0    0.0    0.0    -0.07    0.2    0    1
0.46    0.55    2.0    145.0    3.0    0.0    0.0    -0.19    -0.34    0    1
0.47    0.43    4.0    246.0    3.0    0.0    0.0    -0.12    -0.34    0    0
0.09    0.8    6.0    294.0    4.0    0.0    0.0    -0.56    -0.34    1    1
0.9    0.74    5.0    152.0    3.0    0.0    0.0    0.17    0.2    0    0
0.53    0.74    4.0    272.0    2.0    1.0    0.0    0.9    -0.34    0    0
0.1    0.8    6.0    264.0    4.0    0.0    0.0    -0.19    -0.34    1    1
0.8    0.98    3.0    161.0    3.0    0.0    0.0    -0.56    0.2    0    0
0.22    0.53    5.0    160.0    4.0    1.0    0.0    -0.07    0.2    0    0
0.6    0.45    3.0    173.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.49    0.52    3.0    225.0    2.0    0.0    0.0    -0.19    1.0    0    0
0.87    0.58    4.0    259.0    3.0    0.0    0.0    0.02    -0.34    0    0
0.4    0.56    2.0    137.0    3.0    0.0    0.0    -0.3    0.2    0    1
0.8    0.96    5.0    124.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.24    0.71    3.0    187.0    5.0    0.0    0.0    0.17    -0.34    1    0
0.1    0.83    6.0    278.0    4.0    0.0    0.0    0.02    0.2    1    1
0.99    0.95    3.0    153.0    4.0    0.0    0.0    0.02    1.0    0    0
0.66    0.5    4.0    263.0    3.0    0.0    0.0    -0.07    1.0    0    0
0.58    1.0    4.0    220.0    10.0    0.0    0.0    0.02    0.2    1    0
0.17    0.55    6.0    250.0    5.0    0.0    0.0    -0.07    0.2    1    1
0.64    0.38    6.0    215.0    3.0    0.0    0.0    0.17    0.2    0    0
0.41    0.57    2.0    136.0    3.0    0.0    0.0    -0.12    -0.34    1    1
0.57    0.69    3.0    212.0    8.0    0.0    0.0    0.2    -0.34    1    0
0.54    0.78    3.0    156.0    7.0    0.0    0.0    -0.07    0.2    0    0
0.74    0.62    3.0    216.0    3.0    1.0    0.0    -0.07    -0.34    0    0
0.79    0.67    3.0    264.0    2.0    0.0    0.0    0.9    0.2    0    0
0.81    0.7    6.0    161.0    4.0    0.0    0.0    0.17    0.2    0    1
0.78    0.66    3.0    164.0    3.0    0.0    0.0    -0.07    -0.34    0    1
0.42    0.5    2.0    143.0    3.0    0.0    0.0    -0.56    -0.34    1    1
0.75    0.9    5.0    186.0    4.0    0.0    0.0    0.2    -0.34    0    0
0.97    0.51    5.0    215.0    7.0    0.0    0.0    1.0    1.0    0    0
0.4    0.41    3.0    232.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.89    0.79    4.0    133.0    2.0    0.0    0.0    -0.12    0.2    0    0
0.39    0.46    2.0    136.0    3.0    0.0    0.0    -0.12    0.2    0    1
0.58    0.72    4.0    170.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.74    0.73    3.0    156.0    8.0    0.0    0.0    1.0    0.2    0    0
0.37    0.69    2.0    146.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.84    0.98    5.0    270.0    5.0    0.0    0.0    -0.07    -0.34    0    1
0.41    0.46    2.0    151.0    3.0    0.0    0.0    0.2    -0.34    1    1
0.92    0.82    5.0    252.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.9    0.92    5.0    154.0    4.0    0.0    0.0    -0.07    -0.34    0    1
0.76    0.79    3.0    161.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.36    0.55    6.0    226.0    6.0    0.0    0.0    1.0    0.2    0    0
0.75    0.86    5.0    260.0    5.0    0.0    0.0    0.17    -0.34    0    1
0.69    0.98    3.0    168.0    2.0    0.0    0.0    0.9    0.2    0    0
0.95    0.58    4.0    188.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.21    0.81    4.0    144.0    4.0    0.0    0.0    -0.07    0.2    0    0
0.71    0.37    2.0    179.0    5.0    0.0    1.0    -0.12    -0.34    0    0
0.25    0.8    5.0    237.0    6.0    0.0    0.0    -0.12    0.2    1    0
0.09    0.95    7.0    256.0    4.0    0.0    0.0    0.02    0.2    1    1
0.99    0.95    4.0    102.0    5.0    0.0    0.0    0.17    -0.34    0    0
0.71    0.55    5.0    262.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.71    0.93    2.0    199.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.86    0.77    3.0    152.0    3.0    0.0    1.0    -0.56    -0.34    0    0
0.72    0.88    3.0    224.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.7    0.68    3.0    185.0    4.0    0.0    0.0    0.17    -0.34    0    0
0.84    0.93    5.0    236.0    5.0    0.0    0.0    -0.12    0.2    0    1
0.57    0.9    5.0    145.0    3.0    0.0    0.0    -0.3    -0.34    0    0
0.46    0.55    2.0    147.0    3.0    0.0    0.0    0.2    0.2    0    1
0.52    0.8    3.0    252.0    4.0    0.0    0.0    0.2    -0.34    1    0
0.57    0.73    3.0    129.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.59    0.71    5.0    222.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.92    0.64    4.0    259.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.76    0.74    3.0    173.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.8    0.88    3.0    154.0    2.0    0.0    0.0    0.2    0.2    0    0
0.49    0.87    4.0    171.0    3.0    1.0    0.0    0.02    0.2    0    0
0.7    0.85    4.0    142.0    2.0    0.0    0.0    -0.12    -0.34    0    0
0.76    0.88    5.0    265.0    4.0    0.0    0.0    -0.12    -0.34    0    0
0.75    0.89    3.0    196.0    3.0    0.0    0.0    0.9    -0.34    0    0
0.73    0.78    3.0    262.0    7.0    1.0    1.0    1.0    1.0    0    0
